x,y,z
0.9380299999999999,-35.8219,-0.22
0.406036,-7.7476199999999995,-1.8537
0.470354,-7.69022,-1.8537299999999999
0.5355310000000001,-7.65845,-1.85327
0.605112,-7.688680000000001,-1.8535099999999998
0.671489,-7.675160000000001,-1.8525200000000002
0.74115,-7.6971300000000005,-1.7917599999999998
0.805636,-7.66511,-1.80235
0.87449,-7.6753,-1.80093
0.8595520000000001,-7.000489999999999,-1.79758
1.0126899999999999,-7.69212,-1.7756599999999998
0.9349139999999999,-6.652260000000001,-1.8806200000000002
2.84293,-19.0225,-1.49495
3.0169099999999998,-19.048,-1.45833
3.1468700000000003,-18.805,-1.52495
1.43395,-8.13232,-1.7532599999999998
2.58828,-13.9651,-1.62331
2.3571299999999997,-12.1264,-1.73777
1.33855,-6.5791699999999995,-1.8798099999999998
1.62166,-7.62932,-1.6875200000000001
1.6786299999999998,-7.57181,-1.6884700000000001
1.74825,-7.5724800000000005,-1.68773
1.81697,-7.5682100000000005,-1.68733
1.8838599999999999,-7.55577,-1.68641
3.00902,-11.635,-1.7601
3.1257200000000003,-11.6654,-1.75947
3.21165,-11.5808,-1.7594900000000002
2.1497,-7.496910000000001,-1.6869
2.21177,-7.4668,-1.68803
2.2758,-7.4438,-1.68796
3.64171,-11.55,-1.72386
6.4632,-19.8917,-1.57178
14.1504,-41.0958,1.325
2.6266700000000003,-7.4175,-1.6898900000000001
2.6518900000000003,-7.2860000000000005,-1.6900400000000002
2.68177,-7.17272,-1.6280000000000001
2.74172,-7.14243,-1.57756
2.80597,-7.123360000000001,-1.62792
2.85907,-7.07644,-1.62667
7.71731,-18.1808,-1.59056
7.93588,-18.2513,-1.59579
8.5743,-18.8146,-1.5850899999999999
8.59403,-18.43,-1.59354
8.24982,-17.2961,-1.6059700000000001
8.36157,-17.1438,-1.60094
7.99074,-16.027,-1.6123
8.120569999999999,-15.9375,-1.61269
8.422130000000001,-16.1788,-1.61614
5.51999,-10.3816,-1.74335
8.89263,-16.3782,-1.62294
9.11963,-16.4522,-1.62453
9.43622,-16.6785,-1.61338
10.1864,-17.6433,-1.64527
9.72537,-16.1857,-1.69275
3.93365,-6.41913,-1.62275
10.2221,-16.3588,-1.6970599999999998
10.520999999999999,-16.5146,-1.70291
3.72575,-5.73716,-1.7354900000000002
3.76959,-5.6952300000000005,-1.7355599999999998
4.20118,-6.2285,-1.62212
3.8734300000000004,-5.63587,-1.7366099999999998
12.9768,-18.5327,-1.61127
4.3720099999999995,-6.12933,-1.62355
13.9108,-19.1466,-1.56576
14.0398,-18.9737,-1.56722
14.0331,-18.6226,-1.5706799999999999
5.16751,-6.734430000000001,-1.66556
3.3773,-4.32275,-1.7699099999999999
5.181,-6.5134099999999995,-1.66657
13.4867,-16.6547,-1.6524900000000002
5.295,-6.42335,-1.61638
5.41826,-6.45723,-1.52247
5.49118,-6.42934,-1.52673
13.8496,-15.9322,-1.6821400000000002
5.81295,-6.57034,-1.66285
5.69166,-6.32123,-1.67229
