x,y,z
2.63431e-08,-14.6767,-0.644
0.129098,-14.7931,-0.600883
0.0846214,-4.84796,-1.38303
1.0164600000000001,-38.817,-0.713287
1.38564,-39.6794,-0.67088
0.278762,-6.3847,-1.36305
0.33507600000000004,-6.39363,-1.3636700000000002
0.26505300000000004,-4.33357,-1.40614
0.501421,-6.37116,-1.3630200000000001
0.558298,-6.38138,-1.36314
0.608193,-6.316330000000001,-1.3637700000000001
6.952539999999999,-66.149,1.625
0.718056,-6.3023,-1.36388
5.03544,-41.0104,-0.644692
0.8369549999999999,-6.3573,-1.36356
5.63635,-40.1047,1.525
0.9425110000000001,-6.30649,-1.36264
6.374630000000001,-40.2478,1.475
0.902898,-5.39551,-1.36435
1.09915,-6.233569999999999,-1.3625399999999999
2.8775,-15.5256,-0.9480069999999999
1.2155799999999999,-6.25363,-1.36457
1.4802899999999999,-7.27584,-1.31667
2.55123,-12.0026,-1.06867
1.37976,-6.223669999999999,-1.3632600000000001
1.42868,-6.1883,-1.36315
8.64506,-36.0093,-0.564287
1.54755,-6.206869999999999,-1.3625
1.57879,-6.10471,-1.3629
9.90863,-36.9795,1.475
2.82239,-10.1772,-1.23235
12.4374,-41.988,1.425
12.7917,-41.8397,1.425
2.2342400000000002,-7.086110000000001,-1.31951
13.6889,-42.13,1.425
14.8897,-42.0471,1.425
15.2307,-41.8461,1.425
15.4693,-41.3746,1.425
15.7279,-40.9727,1.425
16.1059,-40.8873,1.425
20.3302,-49.0813,1.425
6.111330000000001,-14.0551,-1.0288899999999999
3.02472,-6.793639999999999,-1.32217
2.642,-5.79734,-1.36251
17.8631,-38.3076,1.425
2.7340400000000002,-5.7320400000000005,-1.36333
6.69384,-13.7244,-1.03131
2.47919,-4.86569,-1.3640700000000001
2.9163900000000003,-5.60233,-1.3635700000000002
3.4902900000000003,-6.56429,-1.31691
3.03798,-5.59526,-1.36415
3.1078099999999997,-5.6066400000000005,-1.3626
3.1535900000000003,-5.57396,-1.36332
3.72224,-6.44712,-1.31854
20.1458,-32.875,1.425
3.3936800000000003,-5.431019999999999,-1.36324
20.4411,-32.0861,1.425
3.4888199999999996,-5.372319999999999,-1.36354
4.10796,-6.20646,-1.31637
4.152909999999999,-6.1569400000000005,-1.31729
4.18521,-6.089519999999999,-1.31697
4.2651,-6.0912,-1.3168
22.526999999999997,-31.5816,1.425
9.36936,-12.8958,-0.660145
3.32455,-4.49287,-1.4259700000000002
2.6989799999999997,-3.58166,-1.46653
2.71042,-3.53228,-1.46471
2.76859,-3.5436400000000003,-1.4638799999999998
3.13236,-3.93791,-1.4425
3.56526,-4.4027199999999995,-1.42547
3.6146300000000005,-4.3849,-1.42595
3.68436,-4.31383,-1.42536
3.73969,-4.30202,-1.4260700000000002
3.6905699999999997,-4.17143,-1.42629
3.80125,-4.22171,-1.42648
4.99327,-5.4492,-1.31813
3.7759099999999997,-4.04916,-1.42781
43.32899999999999,-42.5793,1.525
4.63049,-4.3180000000000005,-1.3726
44.5388,-40.8123,1.575
5.01112,-4.3561,-1.4277
5.08901,-4.346419999999999,-1.42731
4.97164,-4.1717,-1.4297799999999998
3.159,-2.6040799999999997,-1.49337
8.23108,-6.6654,-1.23401
3.31138,-2.6339900000000003,-1.41083
5.03719,-3.93549,-1.37468
5.30356,-4.06957,-1.42771
5.32755,-4.01459,-1.42944
5.3265199999999995,-3.94141,-1.42979
5.34802,-3.8855699999999995,-1.4296799999999998
3.37155,-2.4049,-1.40545
3.6717199999999997,-2.57097,-1.4637
7.368710000000001,-5.064369999999999,-1.29544
4.70643,-3.17453,-1.4305700000000001
3.67945,-2.4353700000000003,-1.55873
7.48197,-4.85885,-1.29587
10.943,-6.97147,-1.15698
11.0151,-6.882969999999999,-1.15841
3.8943800000000004,-2.3864799999999997,-1.61802
4.77714,-2.87039,-1.42813
4.87803,-2.87338,-1.4280000000000002
4.527019999999999,-2.61368,-1.50242
4.95593,-2.80393,-1.4285299999999999
7.793989999999999,-4.32028,-1.30035
7.8021,-4.236190000000001,-1.29667
5.89717,-3.13558,-1.42741
7.90981,-4.11759,-1.3018100000000001
53.203,-27.1083,1.875
4.86466,-2.42543,-1.56318
6.82705,-3.32977,-1.38487
8.0004,-3.81599,-1.29606
5.069380000000001,-2.36389,-1.62296
5.61158,-2.49844,-1.5512
10.6321,-4.62297,-1.28536
10.672,-4.52999,-1.28955
6.700810000000001,-2.5722,-1.55755
7.5270399999999995,-2.8142400000000003,-1.45365
13.1234,-4.77654,-1.25876
8.84586,-3.1324799999999997,-1.3713899999999999
12.9659,-4.33833,-1.25905
9.42574,-2.88174,-1.44495
11.7418,-3.4780800000000003,-1.36998
9.91672,-2.84357,-1.51996
22.3516,-6.19866,-0.943691
7.285069999999999,-1.88405,-1.62174
7.3032,-1.8208900000000001,-1.62153
7.33892,-1.69432,-1.62141
18.9073,-4.19165,-1.32225
7.381460000000001,-1.50177,-1.62247
62.0474,-5.42844,2.025
16.8858,-1.32894,-1.46365
57.7844,-1.00863,2.075
57.7095,-0.5036229999999999,2.075
48.0083,0.0,-0.788642
48.0631,0.41944,1.125
42.9348,1.12429,0.325
24.1083,1.05259,-0.989289
10.8095,0.5665,-1.59417
24.155,1.47738,-0.9928959999999999
22.3279,1.56132,-1.4496200000000001
24.2981,1.91231,-1.00197
24.3885,2.1337200000000003,-1.00765
43.9256,5.0046800000000005,-0.7028770000000001
42.6852,5.24109,-0.693396
41.5538,5.47066,1.575
40.1176,5.63817,-0.6495569999999999
39.0426,5.83496,-0.6419050000000001
22.0282,4.08268,-1.45371
38.948,7.57072,-1.5722
39.0409,7.94295,-1.58591
8.89141,2.38245,-1.65995
8.85695,2.5396900000000002,-1.65985
7.432339999999999,2.2015599999999997,-1.68598
17.1942,5.4213,-1.57152
31.3337,10.1809,-1.4038
7.37215,2.4666900000000003,-1.6868
54.1804,19.1863,-0.989974
7.312069999999999,2.66138,-1.68708
7.2939,2.72708,-1.6867
7.294460000000001,2.80008,-1.68638
23.0917,9.09605,-1.02531
7.224469999999999,2.91888,-1.6862700000000002
7.1966399999999995,2.9809400000000004,-1.68598
22.0002,9.338510000000001,-0.977174
21.6655,9.42042,-0.9627530000000001
7.1212100000000005,3.17057,-1.68619
7.102519999999999,3.2368099999999997,-1.68598
18.8577,8.79349,-1.51604
20.2178,9.64338,-1.58538
20.1013,9.804039999999999,-1.58989
19.9253,9.9344,-1.39238
19.5602,9.96642,-1.3813
19.3393,10.0674,-1.37971
19.21,10.2141,-1.6025399999999999
19.1311,10.3873,-1.60649
9.87764,5.47527,-1.66855
19.2789,10.9075,-1.50039
19.2016,11.085999999999999,-1.4921200000000001
19.3746,11.4125,-1.5659399999999999
19.3375,11.6192,-1.57007
30.959,18.9717,-1.57809
12.0564,7.53365,-1.62332
30.5608,19.4694,-1.57651
12.6921,8.24233,-1.47434
36.2828,24.0151,-1.88595
58.567,39.5039,0.775
13.9426,9.58248,-1.46668
13.7998,9.66274,-1.46377
13.7018,9.77339,-1.46512
13.5884,9.872580000000001,-1.4640600000000001
13.5117,9.99811,-1.46417
59.115,44.5464,0.775
59.8232,45.9039,0.775
12.9731,10.1357,-1.68993
12.9544,10.3044,-1.6936900000000001
45.158,36.5683,-2.4172700000000003
44.1451,36.3904,-2.3927
42.839,35.9462,-2.2690900000000003
42.2794,36.11,-2.24499
41.7459,36.2891,0.725
7.163589999999999,6.33781,-1.72832
11.7282,10.5601,-1.58864
11.6827,10.7053,-1.59146
39.9248,37.2305,0.725
39.6244,37.6022,0.725
39.2101,37.8647,0.725
24.9109,24.4798,-1.30467
14.2628,14.2628,-1.7861799999999999
10.1281,10.3064,-1.7863900000000001
37.5678,38.9026,-2.15834
37.2434,39.2463,0.725
36.9678,39.6431,0.675
36.8036,40.1641,0.675
36.797,40.8672,0.675
12.8974,14.5778,-1.80856
37.1482,42.7342,0.675
10.9385,12.8074,-1.68887
10.6465,12.687999999999999,-1.39375
10.5048,12.7433,-1.39123
28.1541,35.3946,-0.7529399999999999
26.8848,34.411,-0.734797
4.86006,6.44951,-1.7509700000000001
4.81091,6.50157,-1.75095
4.75496,6.54464,-1.7509599999999998
9.32967,13.0797,-1.36771
9.19315,13.1292,-1.36571
9.04807,13.165,-1.36291
8.911589999999999,13.212,-1.3609200000000001
7.50255,11.3351,-1.74038
7.446330000000001,11.4663,-1.7407700000000002
7.360939999999999,11.5544,-1.74059
7.181430000000001,11.4927,-1.54423
7.100630000000001,11.8174,-1.74248
