x,y,z
1.75543e-08,-9.78012,-1.4478
0.11267200000000001,-12.911,-1.45456
0.170973,-9.79503,-1.44528
0.258261,-9.862589999999999,-1.44455
0.696349,-19.9408,-1.2771700000000001
0.254996,-5.8403599999999996,-1.48775
0.517265,-9.87,-1.44526
3.00943,-49.2038,1.575
0.412999,-5.9061699999999995,-1.48848
0.516506,-5.90369,-1.48888
4.35693,-45.2484,-1.10559
4.67822,-44.5103,-1.12353
5.0580300000000005,-44.3937,-1.21976
0.8481790000000001,-6.90786,-1.49422
5.76727,-43.8068,-0.892116
1.37028,-9.75007,-1.44828
0.8758969999999999,-5.86076,-1.48724
1.08994,-6.88161,-1.49217
1.14891,-6.86561,-1.49196
1.7097,-9.6962,-1.44464
1.27009,-6.85279,-1.49442
1.8642299999999998,-9.59065,-1.44622
1.9550400000000001,-9.60932,-1.4480899999999999
4.163069999999999,-19.5857,-1.27903
4.5010699999999995,-19.4963,-1.27662
10.9541,-43.9344,-0.747934
3.9622900000000003,-15.3211,-1.3585
11.7985,-44.0326,-0.711758
4.19192,-15.1156,-1.35588
4.30927,-15.0282,-1.3565399999999999
2.40925,-8.13349,-1.52579
3.77415,-12.3447,-1.4545299999999999
4.69334,-14.8854,-1.3588200000000001
4.8427,-14.9043,-1.36018
7.14796,-21.363000000000003,-0.9552879999999999
14.6771,-42.6255,1.675
15.0495,-42.4985,-0.696052
15.5574,-42.7436,1.675
15.5393,-41.5617,-0.74826
12.4965,-32.5546,-0.5019779999999999
3.79239,-9.62754,-1.5198399999999999
4.54795,-11.2566,-1.37924
18.1982,-43.9343,-0.769825
4.77037,-11.2383,-1.3744299999999998
18.8801,-43.4213,1.675
1.17765,-2.64506,-1.56197
5.46892,-10.9689,-1.36858
3.8428400000000003,-7.54201,-1.5236
3.9279699999999997,-7.545560000000001,-1.52369
3.9676,-7.46196,-1.52243
22.7642,-41.9265,-0.800534
24.6072,-44.3926,-0.834793
10.8479,-19.1736,-0.528663
5.4852300000000005,-9.5007,-1.36169
4.168159999999999,-7.07614,-1.46133
4.23869,-7.05437,-1.4608299999999999
4.1908900000000004,-6.83891,-1.4970299999999999
4.24946,-6.80055,-1.49674
4.23752,-6.6515699999999995,-1.49395
4.22569,-6.507000000000001,-1.49241
3.99183,-6.03099,-1.55736
4.25968,-6.315230000000001,-1.4814200000000002
4.27945,-6.22664,-1.48225
4.28466,-6.11912,-1.48246
4.24826,-5.95584,-1.48139
4.29552,-5.91228,-1.48279
4.32912,-5.85047,-1.48502
4.37645,-5.80775,-1.30738
5.15817,-6.72226,-1.52306
5.18715,-6.63925,-1.52341
6.114240000000001,-7.68665,-1.44557
8.64487,-10.6755,-1.2636
6.25901,-7.592789999999999,-1.44556
6.32745,-7.540760000000001,-1.44597
40.8106,-47.7831,2.225
7.664039999999999,-8.66262,-1.29071
4.8485,-5.38481,-1.5593299999999999
42.6689,-46.5649,2.075
7.897410000000001,-8.46894,-1.2851700000000001
7.94885,-8.376339999999999,-1.2842
4.4294,-4.58678,-1.61144
8.1669,-8.1669,-1.28349
49.8993,-49.0359,2.075
51.3257,-49.5646,2.125
20.6583,-19.604,-0.675696
6.20258,-5.784,-1.52433
6.2512300000000005,-5.62864,-1.52329
47.1967,-41.7561,2.175
47.565,-41.3476,1.325
48.1746,-41.145,2.225
3.9813,-3.34071,-1.6493099999999998
4.00579,-3.3021199999999995,-1.64933
4.0673699999999995,-3.23533,-1.6499400000000002
4.0970699999999995,-3.20099,-1.64963
9.81557,-7.13143,-1.36868
11.3162,-8.0718,-1.25834
8.287289999999999,-5.80282,-1.52217
8.55092,-5.76767,-1.52213
11.6441,-7.70705,-1.2596100000000001
16.6954,-10.8422,-0.7679060000000001
31.1245,-19.8285,-0.557315
31.1272,-19.4504,-0.55785
34.2669,-20.9988,-0.631016
7.57769,-4.55313,-1.59093
7.6239,-4.490819999999999,-1.59105
6.52152,-3.7652,-1.6219299999999999
14.2059,-6.928660000000001,-1.35663
41.3723,-19.7336,1.725
6.01639,-2.7418299999999998,-1.67365
27.3522,-11.3297,-0.374963
27.3914,-11.0668,-0.473576
16.4656,-6.4859800000000005,-1.37547
16.4264,-6.30552,-1.3757700000000002
16.4585,-6.15359,-1.14816
16.5677,-6.03015,-1.37809
8.7078,-3.08359,-1.51053
72.5345,-24.9756,1.975
44.0543,-14.7404,1.925
44.0823,-13.8991,-0.7558819999999999
10.3287,-3.1577900000000003,-1.59375
10.3705,-3.07187,-1.59394
8.89971,-2.3846700000000003,-1.6599700000000002
8.91255,-2.30494,-1.65976
31.3822,-7.53419,-0.46983
13.0413,-3.0108200000000003,-1.53999
21.6458,-4.4038900000000005,-1.50406
22.2905,-1.7543,-1.4488299999999998
10.7974,-0.755026,-1.59374
16.9345,0.443445,-1.46479
19.9817,1.0472,-1.2831299999999999
26.7868,1.63835,-0.48463599999999996
26.6708,1.865,-0.474901
7.50887,0.590961,-1.62142
7.501469999999999,0.656293,-1.6215899999999999
7.49189,0.721387,-1.6213899999999999
7.4852,0.786726,-1.62163
7.48216,0.852484,-1.6214
7.4743,0.9177280000000001,-1.62152
7.4562,0.981627,-1.62163
7.43185,1.0444799999999999,-1.62142
13.7458,2.05432,-1.30776
12.6671,2.00628,-1.45464
13.6309,2.28103,-1.25991
12.3977,2.5223400000000002,-1.19395
41.073,8.73033,1.375
12.3932,2.7475,-1.20689
40.2065,9.28241,1.575
11.1518,2.67732,-1.28683
6.19603,1.54484,-1.61155
6.18236,1.59887,-1.61168
10.536,2.82311,-1.2058
11.9173,3.30495,-1.18841
6.13065,1.75794,-1.61155
9.02567,2.67353,-1.36985
12.0131,3.67277,-1.19718
10.9771,3.4610800000000004,-1.2866
5.35314,1.73934,-1.62198
11.8322,3.9589800000000004,-1.20181
5.31458,1.8299599999999998,-1.6219299999999999
63.7354,22.5699,1.875
10.3607,3.7710000000000004,-1.2862200000000001
10.0732,3.7662,-1.2279
61.2144,23.498,1.825
8.62929,3.39917,-1.37127
8.72289,3.5242699999999996,-1.371
8.69519,3.60167,-1.36971
9.91778,4.20985,-1.3707
6.58971,3.0031,-1.55684
25.0552,11.6834,-0.47249300000000005
24.7229,11.7922,-1.16014
24.6115,12.0038,-1.1596899999999999
14.6923,7.32529,-1.2572
14.5709,7.4242300000000006,-0.8327709999999999
14.5104,7.55362,-0.7338640000000001
4.95927,2.63689,-1.62225
14.4329,7.836410000000001,-0.735525
14.3427,7.95029,-0.784321
