x,y,z
0.279674,-16.0225,-1.8786
0.9343799999999999,-35.6825,-0.275
1.24539,-35.6634,-0.275
1.56142,-35.7624,-1.5227700000000002
0.229229,-4.37395,-1.5598100000000001
2.12815,-34.7949,-1.5061799999999999
2.48949,-35.6014,-1.5564
1.24889,-15.8686,-2.0613799999999998
1.40031,-16.0056,-2.0585400000000003
1.53345,-15.9255,-2.05677
1.6827599999999998,-16.0104,-2.0552099999999998
1.82335,-16.0033,-2.0544599999999997
0.749307,-6.10262,-1.6287200000000002
2.07326,-15.7479,-1.96176
1.0384200000000001,-7.38876,-1.9791599999999998
0.912422,-6.10516,-1.61236
2.43761,-15.3905,-2.0484
2.55227,-15.2518,-2.0108599999999996
2.68498,-15.2273,-2.0099099999999996
2.83507,-15.2967,-2.0091799999999997
2.9685099999999998,-15.2717,-2.04808
4.24784,-20.8788,-1.8926900000000002
2.73342,-12.8598,-1.9675900000000002
4.6048,-20.7709,-1.8944400000000001
4.7756,-20.6854,-1.8927
3.5638099999999997,-14.8443,-2.0018
3.67259,-14.7299,-1.99984
3.80995,-14.732000000000001,-1.9994299999999998
5.4810099999999995,-20.4554,-1.8965299999999998
4.09962,-14.7828,-1.9976200000000002
4.18457,-14.5933,-1.99577
4.32873,-14.6136,-1.9942799999999998
15.1024,-49.3977,0.625
15.5301,-49.2551,0.625
20.753,-46.6119,-0.847159
10.5993,-22.2218,-1.62376
17.4089,-34.9168,-1.71993
9.0022,-16.2404,-1.91983
12.1246,-21.4301,-1.62535
9.303460000000001,-16.1141,-1.9189
9.40235,-15.962,-1.91883
9.532810000000001,-15.8653,-1.9521
9.72043,-15.8623,-1.6523900000000002
9.92221,-15.8789,-1.9257099999999998
9.952739999999999,-15.6227,-1.9499
7.92899,-12.2096,-1.9572599999999998
10.3139,-15.5825,-1.92525
10.6451,-15.4887,-1.92458
13.8288,-19.7496,-1.76069
3.67384,-5.150530000000001,-1.6143399999999999
8.6145,-11.8568,-1.9581099999999998
9.03375,-12.2084,-1.9584099999999998
8.9701,-11.9037,-1.94147
9.26101,-12.0692,-1.9417900000000001
9.379439999999999,-12.0051,-1.94252
9.509830000000001,-11.9555,-1.9428900000000002
9.6731,-11.9453,-1.9434
9.76253,-11.8429,-1.94461
9.928460000000001,-11.8323,-1.94554
9.910160000000001,-11.6033,-1.90272
9.91416,-11.4049,-1.7347
9.9662,-11.2647,-1.87484
10.394,-11.5437,-1.944
10.4824,-11.4395,-1.9014400000000002
10.5667,-11.3314,-1.9702
10.7826,-11.3625,-1.9689400000000001
10.9439,-11.3327,-1.96812
11.042,-11.2365,-1.96787
11.0961,-11.0961,-1.91135
11.1956,-11.0019,-1.96747
19.4573,-18.7897,-1.7102099999999998
19.6024,-18.602,-0.275
19.7521,-18.4192,-1.73036
19.8847,-18.221,-1.79689
20.1484,-18.1417,-1.8114700000000001
20.6703,-18.2876,-1.80256
20.9606,-18.2208,-1.79318
21.1616,-18.0737,-1.80643
9.4596,-7.93755,-1.91461
18.8764,-15.2858,-1.87549
32.4683,-25.8265,-1.59847
32.5823,-25.4561,-1.59618
24.8732,-18.7433,-1.9182700000000001
4.18973,-3.1002400000000003,-1.50739
4.1987,-3.0505299999999997,-1.5019999999999998
4.189780000000001,-2.98854,-1.50157
4.19975,-2.9407,-1.44963
4.2119800000000005,-2.8948099999999997,-1.44801
4.2137199999999995,-2.84219,-1.4463
4.25861,-2.81871,-1.44605
4.33598,-2.81582,-1.44946
4.41386,-2.8119400000000003,-1.5030000000000001
4.50455,-2.81475,-1.50577
4.62252,-2.83269,-1.36354
4.7405800000000005,-2.84843,-1.36632
4.8224,-2.84061,-1.3705
4.89761,-2.82764,-1.42666
4.98329,-2.81941,-1.5555299999999999
30.5151,-16.9148,-1.75288
33.1504,-17.9992,-1.7748400000000002
30.7647,-16.3579,-1.6521700000000001
30.6515,-15.9562,-1.6453900000000001
14.2781,-7.27503,-1.88438
3.7557,-1.87252,-1.55891
3.75736,-1.8325900000000002,-1.5459100000000001
4.89342,-2.3340400000000003,-1.56179
17.225,-8.032169999999999,-1.67937
4.19006,-1.90952,-1.81475
24.5836,-10.9453,-1.79572
15.4025,-6.697210000000001,-1.90672
