x,y,z
1.20758e-08,-6.72783,-1.6797
0.058556899999999995,-6.70995,-1.6801
0.11715,-6.71152,-1.6796200000000001
0.175803,-6.71364,-1.6841
0.234515,-6.7156199999999995,-1.68372
0.292756,-6.70522,-1.6830900000000002
0.35202,-6.716939999999999,-1.68288
0.410235,-6.7072899999999995,-1.6824599999999998
0.469739,-6.71758,-1.68238
0.527663,-6.70459,-1.6792799999999999
0.585853,-6.696330000000001,-1.6791
0.644269,-6.690989999999999,-1.7375200000000002
1.34521,-12.7989,-1.45685
4.72973,-41.5123,-0.674193
5.190919999999999,-42.2766,1.625
5.81876,-44.1979,1.625
6.0804599999999995,-43.2647,1.625
3.55255,-23.7706,-0.583676
3.7627900000000003,-23.7573,-0.534592
7.177860000000001,-42.8932,1.625
7.54293,-42.7781,1.625
7.9124,-42.6915,1.625
8.282630000000001,-42.6105,1.625
9.14022,-44.9256,1.625
2.67972,-12.6071,-1.4534200000000002
9.85555,-44.4555,1.625
4.50561,-19.516,-1.2767600000000001
10.3995,-43.3169,1.675
4.83288,-19.3836,-1.27791
11.3486,-43.8816,1.675
11.7385,-43.8088,1.675
12.1895,-43.9538,1.725
12.6778,-44.2127,1.725
13.1271,-44.3165,1.725
13.6629,-44.6895,1.725
14.26,-45.227,1.625
15.5254,-47.7822,1.625
15.1796,-45.367,1.625
16.3095,-47.3663,1.625
2.88468,-8.14608,-1.6837799999999998
2.87033,-7.88616,-1.68387
2.87716,-7.69532,-1.68543
2.90078,-7.5568,-1.6784299999999999
2.93499,-7.45091,-1.6638
2.96319,-7.33415,-1.69393
3.00953,-7.2656600000000005,-1.6932900000000002
3.06428,-7.218999999999999,-1.6933099999999999
3.12241,-7.18106,-1.6931900000000002
3.18909,-7.16281,-1.69287
3.25222,-7.13634,-1.69235
3.3163300000000002,-7.11189,-1.69248
3.3839,-7.0944899999999995,-1.6927900000000002
3.47665,-7.128189999999999,-1.69239
3.55749,-7.1352199999999995,-1.44425
3.10425,-6.09243,-1.6923599999999999
3.1066700000000003,-5.96787,-1.68013
3.1419,-5.90905,-1.6801099999999998
2.5613599999999996,-4.71745,-1.7090400000000001
2.6014,-4.69304,-1.7089400000000001
3.16284,-5.5903,-1.68067
3.17182,-5.49375,-1.68041
3.16665,-5.37591,-1.6804400000000002
3.1789099999999997,-5.2906,-1.6798
3.19108,-5.20737,-1.6799
3.14744,-5.03696,-1.6795200000000001
3.17152,-4.97829,-1.68003
3.17272,-4.88555,-1.6798099999999998
3.1959400000000002,-4.82854,-1.68002
3.22987,-4.78848,-1.6799099999999998
3.2808800000000002,-4.7737099999999995,-1.67972
3.3179199999999995,-4.7384699999999995,-1.6794900000000001
3.36467,-4.7171,-1.6801099999999998
3.42308,-4.711469999999999,-1.43345
3.46264,-4.67949,-1.4325299999999999
3.50715,-4.65414,-1.43228
3.56954,-4.65191,-1.67849
3.64466,-4.66495,-1.4880799999999998
3.71401,-4.66915,-1.48928
3.7844599999999997,-4.67342,-1.49177
3.8570900000000004,-4.67903,-1.49441
3.9227199999999995,-4.674919999999999,-1.49644
4.0023599999999995,-4.68616,-1.67451
4.07074,-4.68285,-1.67736
4.1363199999999996,-4.67526,-1.6776799999999998
4.21429,-4.68044,-1.67705
4.28725,-4.678719999999999,-1.6760400000000002
4.36545,-4.68138,-1.6763599999999999
4.44459,-4.6836199999999995,-1.6761
4.52873,-4.68963,-1.67635
4.601380000000001,-4.6824,-1.6762299999999999
4.69525,-4.69525,-1.6764299999999999
4.752280000000001,-4.670059999999999,-1.676
4.85825,-4.69155,-1.58085
4.9510000000000005,-4.69832,-1.58776
5.04124,-4.70103,-1.65202
5.131069999999999,-4.70176,-1.68599
5.2203599999999994,-4.70044,-1.6865
5.32661,-4.71258,-1.655
5.4111,-4.7038,-1.65461
5.5128,-4.70838,-1.6346100000000001
5.62974,-4.72392,-1.63431
5.7268,-4.72081,-1.63398
5.84504,-4.733219999999999,-1.63389
5.92448,-4.71254,-1.63306
6.0298300000000005,-4.7110199999999995,-1.6326200000000002
6.20022,-4.75759,-1.38592
7.30178,-5.50229,-1.01328
6.45391,-4.77564,-1.6609900000000002
7.272530000000001,-5.2838,-1.66078
7.28768,-5.19825,-1.66045
7.363810000000001,-5.1562,-1.60515
7.54022,-5.18225,-1.6051
8.64429,-5.83064,-1.6054
7.66949,-5.0763300000000005,-1.65975
8.68967,-5.64314,-1.62273
8.6983,-5.54143,-1.6045399999999999
7.81148,-4.8811599999999995,-1.6598400000000002
7.85232,-4.8119,-1.65985
9.05289,-5.43953,-1.60049
9.32122,-5.49062,-1.60018
9.56069,-5.5198599999999995,-1.60569
9.83013,-5.56162,-1.36799
10.1361,-5.6185599999999996,-1.33493
10.4623,-5.6805900000000005,-1.58379
10.8011,-5.743040000000001,-1.58407
