x,y,z
1.3216299999999999e-08,-7.3632800000000005,-1.3189
0.129717,-7.43151,-1.3164799999999999
0.11896400000000001,-4.54304,-1.61653
0.206765,-5.92097,-1.48971
0.236083,-5.40719,-1.5622
0.28316199999999997,-5.40305,-1.56219
0.360444,-5.89321,-1.48938
0.41340600000000005,-5.91199,-1.48882
0.46112299999999995,-5.85913,-1.4873299999999998
0.515476,-5.89192,-1.48797
0.567595,-5.89469,-1.48746
1.09385,-10.4073,-1.23514
0.664022,-5.82805,-1.48737
0.721283,-5.87438,-1.48918
0.966491,-7.34123,-1.3163799999999999
1.0324,-7.34594,-1.31795
0.873898,-5.84739,-1.48746
0.91814,-5.79691,-1.48858
1.38183,-8.25751,-1.22116
1.26383,-7.16752,-1.3174299999999999
1.20787,-6.51706,-1.4276200000000001
1.1169,-5.74595,-1.4895
8.17423,-40.1776,-0.666442
1.2017,-5.6535400000000005,-1.48889
11.9208,-53.7712,1.625
2.91845,-12.6412,-1.16188
1.36426,-5.68257,-1.48891
2.41371,-9.68087,-1.15988
1.48132,-5.72785,-1.4893
1.91445,-7.144830000000001,-1.31647
1.9861799999999998,-7.16193,-1.3163799999999999
2.05016,-7.149769999999999,-1.31739
3.67654,-12.4118,-1.15878
12.4917,-40.8585,1.625
12.6753,-40.201,-0.64799
2.29543,-7.064589999999999,-1.31701
2.3433,-7.00338,-1.3165799999999999
4.18341,-12.1495,-1.1574799999999998
16.9653,-47.9086,-0.8483350000000001
2.53729,-6.971139999999999,-1.3178
2.5697799999999997,-6.8731800000000005,-1.31948
4.658440000000001,-12.1357,-1.15793
2.76923,-6.854089999999999,-1.31647
4.96242,-11.9803,-1.15697
2.6120900000000002,-6.15371,-1.42729
2.6577900000000003,-6.112509999999999,-1.4278
2.7103200000000003,-6.08747,-1.42882
3.07715,-6.7522,-1.31667
2.82603,-6.06044,-1.42913
2.8736900000000003,-6.02482,-1.42835
2.91817,-5.983140000000001,-1.42896
20.4279,-40.9719,-0.729647
5.87317,-11.5267,-1.16251
5.976369999999999,-11.4805,-1.16221
6.08105,-11.4368,-1.1578899999999999
6.20641,-11.4308,-1.16045
6.2452,-11.2666,-1.1575
6.4647,-11.1972,-1.16155
6.579439999999999,-11.1697,-1.15847
25.7429,-42.8434,1.825
26.2342,-42.8103,1.825
26.3908,-42.2341,1.775
26.6119,-41.7722,1.375
26.8018,-41.2712,1.375
3.39425,-5.12815,-1.54959
3.4424,-5.1035699999999995,-1.54977
3.4880400000000003,-5.075130000000001,-1.54978
27.4661,-39.2256,1.775
4.50876,-6.32106,-1.38515
12.8728,-17.7179,-0.5219020000000001
4.61824,-6.2411900000000005,-1.38517
13.2252,-17.5504,-0.7817390000000001
5.42596,-7.07125,-1.29512
4.27169,-5.46751,-1.49528
3.83111,-4.81637,-1.54987
4.37747,-5.40572,-1.49268
3.91569,-4.75011,-1.54945
3.95824,-4.71724,-1.54945
3.99936,-4.68265,-1.54958
3.56843,-4.10501,-1.56206
7.01174,-7.925330000000001,-1.23412
18.0352,-20.0301,-0.489683
7.1244,-7.77492,-1.23276
3.70698,-3.97525,-1.56177
3.74401,-3.94536,-1.56187
5.608569999999999,-5.807840000000001,-1.4548299999999998
5.70789,-5.80839,-1.45428
5.7553,-5.7553,-1.4550100000000001
46.048,-45.2512,1.875
6.78073,-6.43467,-1.37022
41.4894,-38.018,1.975
6.989789999999999,-6.29363,-1.3712
41.7747,-36.9591,1.975
9.74434,-8.47063,-1.15898
42.8746,-36.6183,1.975
50.0968,-42.0362,1.975
8.90645,-7.2123,-1.2868600000000001
9.06214,-7.08012,-1.2873700000000001
7.933510000000001,-5.76403,-1.44671
8.04299,-5.73701,-1.44547
26.4868,-18.2038,-0.45953900000000003
26.585,-17.9318,-0.45389399999999996
10.1854,-6.7416,-1.36944
10.2375,-6.648339999999999,-1.36842
10.3319,-6.58215,-1.3707
8.95683,-5.59685,-1.43676
8.851189999999999,-5.42402,-1.43612
8.86182,-5.32472,-1.26781
8.85764,-5.21755,-1.31482
7.36508,-4.25223,-1.5226600000000001
8.98347,-5.0826,-1.4396200000000001
7.43831,-4.12312,-1.52331
9.234760000000001,-5.01406,-1.44014
6.42877,-3.3466099999999996,-1.55663
4.19845,-2.13922,-1.67455
6.48843,-3.23501,-1.55673
18.6928,-9.11707,-0.564235
18.7163,-8.92724,-0.81137
18.8951,-8.810939999999999,-0.7171069999999999
14.5229,-6.164619999999999,-1.3568200000000001
5.93918,-2.22057,-1.61259
9.72198,-3.53851,-1.51935
43.3617,-15.3552,-0.736768
12.2094,-4.20403,-1.45404
12.2438,-4.09673,-1.4545299999999999
14.9526,-4.85838,-1.35717
7.136639999999999,-2.2501700000000002,-1.62335
7.44723,-2.27685,-1.6873900000000002
19.2292,-5.6959599999999995,-1.2851299999999999
65.0707,-18.6587,0.325
7.481139999999999,-2.0747,-1.68672
8.76351,-2.3481799999999997,-1.66419
10.001,-2.58644,-1.52165
12.3808,-3.0868900000000004,-1.45466
10.3295,-2.4799,-1.5978
10.7512,-2.48211,-1.66894
13.2706,-2.82076,-1.5405799999999998
13.6885,-2.78495,-1.62686
17.1611,-3.1806200000000002,-1.5906200000000001
21.9051,-3.8624699999999996,-1.4639
9.10175,-1.4415799999999999,-1.65963
9.11399,-1.36209,-1.66025
9.12829,-1.20176,-1.6607900000000002
9.14102,-1.12238,-1.65955
9.15648,-1.04325,-1.65975
9.15125,-0.961835,-1.66025
9.14969,-0.881015,-1.65973
9.16847,-0.802137,-1.6598400000000002
9.159510000000001,-0.720869,-1.6598400000000002
9.1855,-0.642313,-1.6599400000000002
21.9533,1.15052,-1.45594
18.8595,1.9822099999999998,-1.3704
16.5797,1.8890200000000001,-1.4649299999999998
10.7187,1.50642,-1.5940299999999998
31.6387,4.72844,-1.41126
