x,y,z
2.6355499999999997e-08,-14.6836,-0.64436
0.129044,-14.787,-0.649812
0.26261999999999996,-15.0455,-0.61338
1.01604,-38.8008,-0.6896100000000001
0.169293,-4.84791,-1.3850799999999999
0.279356,-6.3983099999999995,-1.36294
0.334574,-6.38406,-1.36275
0.264954,-4.33196,-1.40645
0.44247600000000004,-6.3277,-1.36337
0.5578609999999999,-6.37638,-1.36273
6.954039999999999,-66.1633,1.625
0.722565,-6.34187,-1.36368
5.04435,-41.0829,-0.6963689999999999
0.8354020000000001,-6.34551,-1.36364
5.7432,-40.865,1.525
5.97777,-39.9982,1.525
0.854507,-5.3951400000000005,-1.36592
0.902538,-5.39335,-1.36469
1.09946,-6.23535,-1.36293
2.88105,-15.5448,-0.656064
3.00362,-15.4523,-0.651148
1.47421,-7.24595,-1.31702
2.55055,-11.9994,-1.03904
1.37934,-6.22179,-1.3625200000000002
1.42783,-6.18461,-1.36271
1.26747,-5.2794099999999995,-1.36378
1.53836,-6.17004,-1.36294
1.58833,-6.14161,-1.36271
9.84865,-36.7557,1.475
2.81392,-10.1467,-1.23371
12.4313,-41.9672,1.425
12.7982,-41.861000000000004,1.425
13.1568,-41.7281,1.425
13.7035,-42.175,1.425
14.0904,-42.1118,1.425
14.9063,-42.0942,1.425
15.2409,-41.873999999999995,1.425
15.6135,-41.7603,1.425
15.7348,-40.9904,1.425
2.72688,-6.92259,-1.31834
20.7663,-48.9224,1.425
2.9636400000000003,-6.815910000000001,-1.31826
3.02069,-6.7845699999999995,-1.3189799999999998
6.35655,-13.9482,-1.03108
6.4467099999999995,-13.825,-1.0320200000000002
3.63933,-7.63001,-1.22522
3.6997699999999996,-7.585660000000001,-1.22346
6.8151600000000006,-13.6691,-1.03243
2.47296,-4.85347,-1.36337
3.4901400000000002,-6.564,-1.3167
3.55142,-6.54091,-1.317
3.09072,-5.57581,-1.36294
3.15364,-5.57404,-1.36521
20.1248,-32.8406,1.425
3.3768599999999998,-5.4041,-1.3625200000000002
20.4601,-32.116,1.425
20.7139,-31.8966,1.425
3.52938,-5.33231,-1.3630200000000001
2.51324,-3.72603,-1.46371
21.5383,-31.3384,1.425
4.26523,-6.09138,-1.3168600000000001
22.5536,-31.6189,1.425
3.3309300000000004,-4.584630000000001,-1.42534
3.3336,-4.50511,-1.4262700000000001
2.7084200000000003,-3.59419,-1.46488
2.7254,-3.5518099999999997,-1.4637200000000001
2.77659,-3.55387,-1.46459
3.11928,-3.92147,-1.4416200000000001
2.84809,-3.4550099999999997,-1.46328
3.6933,-4.3243,-1.4259700000000002
3.6451800000000003,-4.1201300000000005,-1.42527
3.8048,-4.2256599999999995,-1.4262
4.97705,-5.4315,-1.31692
3.7757300000000003,-4.04897,-1.42566
3.88475,-4.0936699999999995,-1.4275200000000001
4.65508,-4.34093,-1.36901
4.98301,-4.33167,-1.42887
4.33156,-3.6995,-1.42606
5.0245,-4.21606,-1.4299899999999999
3.17251,-2.61521,-1.49355
3.4672699999999996,-2.8077400000000003,-1.46541
3.3517099999999997,-2.66607,-1.41136
5.27384,-4.04676,-1.42865
5.32639,-4.013719999999999,-1.42792
5.29758,-3.92,-1.4298799999999998
5.32724,-3.8704699999999996,-1.4287299999999998
3.4351199999999995,-2.45024,-1.41285
3.69571,-2.58776,-1.46442
8.59966,-5.91038,-1.23234
3.64194,-2.4565200000000003,-1.55843
3.68425,-2.43855,-1.5584200000000001
9.11931,-5.92215,-1.1986
4.78809,-2.99193,-1.42784
4.82749,-2.9582900000000003,-1.42556
5.3902,-3.2387599999999996,-1.37716
4.8545,-2.8595200000000003,-1.4295200000000001
4.53017,-2.6154900000000003,-1.50219
10.9712,-6.2072199999999995,-1.08656
7.72115,-4.2799,-1.29491
11.1808,-6.07066,-1.0927200000000001
5.90261,-3.13847,-1.42739
5.873880000000001,-3.05775,-1.42802
6.942639999999999,-3.53745,-1.38601
4.8472,-2.41672,-1.56228
5.98747,-2.92029,-1.42771
8.0435,-3.83655,-1.29531
5.09385,-2.3753,-1.62418
5.5892800000000005,-2.4885099999999998,-1.54987
7.1452800000000005,-3.1068599999999997,-1.39035
6.43191,-2.66418,-1.49215
6.71006,-2.57575,-1.55694
7.523619999999999,-2.81297,-1.45407
8.86781,-3.14026,-1.37057
13.2009,-4.54544,-1.25993
8.3235,-2.62439,-1.59095
9.410169999999999,-2.87698,-1.4467
22.421999999999997,-6.64169,-0.49956000000000006
22.2803,-6.38877,-0.839203
22.3267,-6.19174,-0.940961
7.255330000000001,-1.94406,-1.62195
7.28132,-1.8830799999999999,-1.62202
7.297280000000001,-1.81942,-1.62163
15.1014,-3.62552,-1.35811
7.354360000000001,-1.63042,-1.6217
24.2065,-3.18684,-1.0041799999999999
23.3925,-2.87223,-0.37292
22.6963,-2.5859099999999997,-0.24073699999999998
21.3696,-2.2460400000000003,-1.35504
21.0759,-2.0293799999999997,-1.3569
21.0994,-1.8459599999999998,-1.35877
16.8857,-1.32893,-1.4643899999999999
21.1779,-1.4809,-1.3632
21.2833,-1.30174,-1.3638299999999999
21.3346,-1.1181,-1.3663399999999999
21.4133,-0.934926,-1.36999
21.4723,-0.749829,-1.37144
21.5142,-0.563369,-1.37396
13.5792,-0.23702600000000001,-1.5383799999999999
57.6939,-0.503487,2.075
48.01,0.0,-0.788729
48.0768,0.41956000000000004,-0.794797
42.913000000000004,1.12372,-0.67395
38.1143,1.9974900000000002,-0.5732729999999999
22.1686,1.55018,-1.4489100000000001
21.7082,1.70848,-1.4515
21.2918,1.8627900000000002,-1.45995
20.9366,2.0159700000000003,-1.4616
20.5077,2.15545,-1.31169
20.2197,2.3037400000000003,-1.47157
20.0825,2.46581,-1.4732100000000001
20.0637,2.6414400000000002,-1.47581
20.1031,2.8253,-1.47793
20.1628,3.01335,-1.48059
20.2085,3.20071,-1.48338
20.2849,3.3945199999999995,-1.3690200000000001
20.3428,3.5869800000000005,-1.4757
63.9734,18.9498,1.225
7.414160000000001,2.3376799999999998,-1.6862
17.0438,5.70276,-1.57277
7.37829,2.54055,-1.6867
7.333080000000001,2.59678,-1.6864700000000001
7.320180000000001,2.66433,-1.68648
7.29017,2.72568,-1.6862
13.2368,5.21411,-1.62291
7.23287,2.92227,-1.68658
15.6321,6.47502,-1.46446
7.18301,3.04901,-1.68597
7.154730000000001,3.11097,-1.6864
7.130210000000001,3.17457,-1.6863099999999998
7.103860000000001,3.2374099999999997,-1.68599
18.8198,8.775830000000001,-1.51881
18.7718,8.95369,-1.52091
9.98207,5.41982,-1.6224399999999999
9.79374,5.42876,-1.6173799999999998
9.69002,5.48235,-1.66865
9.555819999999999,5.51705,-1.61665
9.44011,5.56065,-1.60319
9.10459,5.4705900000000005,-1.59728
9.17935,5.62511,-1.59438
9.10331,5.68838,-1.59446
8.98581,5.72459,-1.67082
8.877089999999999,5.76485,-1.67146
8.76604,5.80211,-1.67293
8.65765,5.83966,-1.67281
8.5514,5.87721,-1.6733
8.44695,5.914619999999999,-1.6737900000000001
8.34245,5.95061,-1.6732799999999999
8.250910000000001,5.99464,-1.6740400000000002
8.09365,5.98899,-1.6740099999999998
8.04983,6.06599,-1.67458
7.96525,6.11195,-1.6751
7.84845,6.131880000000001,-1.6754
7.7618,6.17401,-1.67608
7.6441300000000005,6.1900900000000005,-1.67675
7.53719,6.21318,-1.6772200000000002
7.4489,6.250369999999999,-1.6776900000000001
7.3551899999999995,6.28193,-1.67855
7.2820100000000005,6.33015,-1.67852
7.1544300000000005,6.3297,-1.67724
7.10343,6.39596,-1.72895
6.99875,6.41317,-1.7284599999999999
6.90057,6.43489,-1.7289599999999998
6.81365,6.46592,-1.7287400000000002
6.7296,6.4987,-1.73042
6.651660000000001,6.536569999999999,-1.73082
6.55149,6.55149,-1.7316599999999998
6.48016,6.59426,-1.73177
6.38537,6.61225,-1.73183
6.30826,6.64752,-1.7325
6.2166,6.66649,-1.73321
6.1394,6.6999699999999995,-1.73393
6.0662,6.737189999999999,-1.7341400000000002
5.97329,6.751580000000001,-1.7350599999999998
5.86471,6.746569999999999,-1.7348599999999998
5.819030000000001,6.813210000000001,-1.7337200000000001
5.7439,6.84532,-1.5983100000000001
5.66249,6.86914,-1.59758
5.5793800000000005,6.88996,-1.59839
5.50239,6.91746,-1.5949
5.42543,6.94423,-1.59301
5.35485,6.9785699999999995,-1.5912600000000001
5.26979,6.99325,-1.5908200000000001
5.20491,7.0340300000000004,-1.73508
5.12545,7.05457,-1.7384099999999998
5.04908,7.07855,-1.73922
