x,y,z
1.1021600000000001e-08,-6.1405400000000006,-1.5514
0.052408,-6.00536,-1.5503799999999999
0.507269,-29.0614,-1.5498
0.940724,-35.9248,0.5933069999999999
1.31035,-37.5235,1.175
0.267163,-6.11903,-1.54965
1.44432,-27.5594,-1.87612
0.370821,-6.062869999999999,-1.55018
1.95397,-27.9431,-1.34284
2.18852,-27.8078,-1.53696
0.47203199999999995,-5.39535,-1.56186
0.68371,-7.1006,-1.55665
0.566778,-5.39254,-1.56331
0.793979,-6.9686699999999995,-1.67395
0.863926,-7.036110000000001,-1.6747599999999998
0.916328,-6.9602,-1.6742700000000001
0.90875,-6.08059,-1.55041
1.09998,-6.9450199999999995,-1.8409400000000002
1.17616,-7.02844,-1.84263
7.68588,-43.5888,-0.325
6.69567,-34.4462,-0.225
6.3080099999999995,-31.0048,-2.0306900000000003
1.49627,-7.03938,-1.5596299999999998
1.55729,-7.0245,-1.55776
8.04025,-34.8261,-1.55998
8.22512,-34.2601,-1.6212
1.48927,-5.97314,-1.55057
1.5324,-5.9253599999999995,-1.54998
1.87487,-6.99711,-1.55682
1.64241,-5.92232,-1.5522200000000002
1.94032,-6.7667,-1.56345
2.05582,-6.940339999999999,-1.5574700000000001
2.1105,-6.90313,-1.55736
5.06171,-16.0537,-1.9623599999999999
10.067,-30.9831,-0.275
10.5334,-31.480999999999998,-0.275
2.33336,-6.7765699999999995,-1.55673
10.7169,-30.2635,-1.67173
13.8248,-37.9832,-1.6013
6.16132,-15.6414,-1.9626
10.5216,-24.7873,-1.79814
10.7566,-24.7385,-1.79634
6.84992,-15.3852,-1.9619400000000002
2.64761,-5.55082,-1.8155
2.7078,-5.55181,-1.80096
2.78571,-5.587269999999999,-1.79767
2.83619,-5.56634,-1.7993299999999999
2.82268,-5.42232,-1.7989099999999998
2.92753,-5.50589,-1.97235
2.9659299999999997,-5.4625699999999995,-1.97935
3.07286,-5.54359,-1.97945
26.566,-46.9553,-0.8997350000000001
8.70447,-14.4867,-1.9662400000000002
3.2876800000000004,-5.16063,-1.5526200000000001
11.7008,-18.0177,-2.0412
9.31043,-14.0665,-1.9639400000000002
