x,y,z
1.40536e-08,-7.82977,-1.7578
0.0684228,-7.84048,-1.75797
0.136956,-7.84622,-1.75732
0.205375,-7.842969999999999,-1.7576599999999998
0.274198,-7.852,-1.6904
0.340619,-7.8014600000000005,-1.686
0.675496,-12.8892,-1.45706
0.5156689999999999,-8.43111,-1.72565
0.558016,-7.98,-1.7564400000000002
0.5321170000000001,-6.761189999999999,-1.73587
0.59126,-6.75813,-1.68235
0.5294270000000001,-5.49831,-1.7683900000000001
0.709378,-6.749289999999999,-1.68248
0.769149,-6.75073,-1.6829
0.8293860000000001,-6.754810000000001,-1.6834799999999999
0.887567,-6.741739999999999,-1.6831900000000002
0.9474959999999999,-6.741789999999999,-1.6840000000000002
1.00971,-6.7561,-0.9838620000000001
1.06797,-6.74293,-1.68461
1.12869,-6.74477,-0.984251
1.18718,-6.732810000000001,-1.6851099999999999
1.24926,-6.740419999999999,-0.985124
1.30809,-6.7295300000000005,-1.7361799999999998
1.37073,-6.73735,-0.986181
1.4306299999999998,-6.7306,-1.4374200000000001
1.49222,-6.730989999999999,-1.4379
1.54722,-6.70173,-1.58714
1.6045399999999999,-6.68337,-1.63696
1.6399299999999999,-6.57741,-1.4818
1.7458900000000002,-6.750839999999999,-1.67825
11.6629,-43.5264,1.675
12.2054,-44.0111,1.675
12.5636,-43.8146,1.675
13.0921,-44.1981,1.725
13.5308,-44.2573,1.725
14.1109,-44.7539,1.725
14.5568,-44.8012,1.725
15.1675,-45.3309,1.625
15.6885,-45.5628,1.625
16.1662,-45.6518,1.625
3.2720599999999997,-8.9899,-1.72842
16.7886,-44.903,1.625
18.2129,-47.4463,1.675
18.0232,-45.7545,1.625
18.477,-45.7321,1.575
19.7624,-47.7106,1.625
18.9137,-44.558,1.625
21.6085,-49.6961,1.575
19.7062,-44.2608,1.575
21.9061,-48.0685,1.525
22.5449,-48.3477,1.525
4.0095,-8.4061,-1.73112
3.94141,-8.08109,-1.73032
3.93842,-7.89925,-1.7298799999999999
3.95119,-7.75465,-1.72987
3.96633,-7.61924,-1.7288299999999999
3.98688,-7.49822,-1.72832
4.02431,-7.411860000000001,-1.68343
4.07255,-7.34708,-1.68344
4.11405,-7.271560000000001,-1.6827400000000001
4.17999,-7.239960000000001,-1.68258
4.24405,-7.204960000000001,-1.68163
4.31086,-7.1744699999999995,-1.4669299999999998
4.38698,-7.1588899999999995,-1.46765
4.47665,-7.16414,-1.47045
4.564030000000001,-7.16409,-1.52257
4.6426300000000005,-7.14902,-1.5241
4.74233,-7.16488,-1.52878
4.80894,-7.12955,-1.6807299999999998
4.95317,-7.206910000000001,-1.6719700000000002
4.22665,-6.03629,-1.6881599999999999
4.20716,-5.898219999999999,-1.6884700000000001
4.205830000000001,-5.78883,-1.68753
4.20604,-5.68414,-1.6875099999999998
4.2115,-5.58885,-1.6868299999999998
4.23524,-5.51947,-1.6863099999999998
4.247,-5.43591,-1.6876200000000001
4.23794,-5.32782,-1.68796
4.22433,-5.21661,-1.67861
4.26026,-5.1681099999999995,-1.67839
4.2847800000000005,-5.1064099999999994,-1.6784700000000001
4.28834,-5.021,-1.6783099999999997
