x,y,z
1.49349e-08,-8.320789999999999,-1.46425
0.0730454,-8.37017,-1.46755
0.147226,-8.43458,-1.47013
0.22199000000000002,-8.47746,-1.52306
0.170035,-4.86916,-1.73253
0.376161,-8.6155,-1.52878
0.408306,-7.79095,-1.6862599999999999
0.297579,-4.8653699999999995,-1.73285
0.617638,-8.83264,-1.59176
0.702553,-8.92678,-1.54575
0.786718,-8.992230000000001,-1.54954
0.87013,-9.03665,-1.55226
0.9561930000000001,-9.09757,-1.60595
1.0400399999999999,-9.12833,-1.661
1.12913,-9.196019999999999,-1.66308
1.2122700000000002,-9.20807,-1.66335
1.31997,-9.39207,-1.17298
1.41359,-9.45854,-1.17713
1.5113299999999998,-9.54214,-1.0821
1.59818,-9.55035,-1.3836700000000002
1.6993599999999998,-9.63753,-1.38907
1.80089,-9.71673,-1.44537
1.90325,-9.791360000000001,-1.44902
2.00795,-9.86937,-1.4541
2.15903,-10.1574,-1.42042
1.46878,-6.62522,-1.68495
1.5629600000000001,-6.7699300000000004,-1.6938
2.4975400000000003,-10.402999999999999,-1.59375
1.2723799999999998,-4.919919999999999,-0.691909
1.31887,-4.92208,-0.692638
3.00487,-10.8352,-1.61569
3.1374299999999997,-10.9415,-1.28932
1.19092,-3.89531,-1.04444
1.2440799999999999,-3.9457199999999997,-0.992885
3.69463,-11.3709,-1.25245
3.83967,-11.4756,-1.31011
3.11032,-9.03301,-1.72845
3.18479,-8.99357,-1.7286299999999999
3.9849300000000003,-10.9485,-1.53688
4.13477,-11.0589,-1.6013700000000002
4.300590000000001,-11.2034,-1.6088200000000001
4.60279,-11.6849,-1.5343799999999999
4.7041,-11.6431,-1.54603
4.73219,-11.4245,-1.62785
5.2320199999999994,-12.3259,-1.57796
5.575069999999999,-12.8218,-1.55938
5.77979,-12.9816,-1.62505
5.9941,-13.1529,-1.63372
6.21225,-13.3222,-1.64657
6.19157,-12.9809,-1.63719
6.4331,-13.1898,-1.70976
6.66609,-13.3701,-1.70923
5.34065,-10.4816,-1.7433400000000001
7.10412,-13.6469,-1.69395
7.41056,-13.9372,-1.60331
7.7050399999999994,-14.1909,-1.62363
2.67171,-4.8199,-1.7681099999999998
8.29466,-14.6608,-1.5593299999999999
8.379010000000001,-14.5129,-1.65431
2.81075,-4.77171,-1.7677
9.78621,-16.287,-0.72042
9.9856,-16.295,-1.68334
10.4953,-16.796,-0.9127879999999999
11.286,-17.7155,0.276057
11.4094,-17.5689,-0.622213
11.0502,-16.695,-1.72517
5.54969,-8.22775,-1.7973299999999999
5.61337,-8.16751,-1.79745
13.3228,-19.0269,-1.0921299999999998
13.9019,-19.4897,-0.8791129999999999
14.5104,-19.9718,-0.667909
14.6676,-19.8222,-1.69702
9.0476,-12.0066,-1.7954
9.1106,-11.8732,-1.7962200000000001
9.17537,-11.7439,-1.79741
9.259360000000001,-11.6406,-1.79958
4.44238,-5.48588,-1.79771
7.77462,-9.43137,-1.81787
7.86913,-9.37807,-1.8185
9.5767,-11.2129,-1.8089
9.63456,-11.0833,-1.81014
9.72414,-10.9911,-1.8113
4.490130000000001,-4.9868,-1.74458
4.196680000000001,-4.57988,-1.75442
4.22875,-4.5347800000000005,-1.7456200000000002
4.206869999999999,-4.43311,-1.64875
4.39772,-4.55398,-1.7446
10.4146,-10.5979,-1.81955
11.0785,-11.0785,-1.8804
12.3112,-12.0982,-1.7808
13.1247,-12.6743,-1.8628200000000001
12.585999999999999,-11.7366,-1.8426
9.021419999999999,-8.26661,-1.81788
9.40272,-8.466239999999999,-1.78394
8.7417,-7.734,-1.76563
8.68506,-7.549810000000001,-1.7607599999999999
8.663860000000001,-7.39964,-1.77373
8.7,-7.30017,-1.77505
8.741719999999999,-7.206119999999999,-1.77423
8.79655,-7.1233,-1.7734599999999998
