x,y,z
1.9716099999999998e-08,-10.9845,-1.15146
0.0955327,-10.947000000000001,-1.20098
0.09053989999999999,-5.18703,-1.6493
0.13603800000000002,-5.19508,-1.6492900000000001
0.487678,-13.9653,-0.256684
0.46606899999999996,-10.6747,-1.24045
0.564499,-10.7713,-1.19123
0.641687,-10.4915,-1.23518
0.32919,-4.7076400000000005,-1.67462
0.817811,-10.3913,-1.23294
0.8978809999999999,-10.2628,-1.21583
0.986952,-10.2499,-1.17188
1.05902,-10.0759,-1.21318
1.1477700000000002,-10.0739,-1.16144
1.1472200000000001,-9.34337,-1.36974
1.25973,-9.56862,-1.28241
1.32619,-9.43633,-1.2797399999999999
1.3978,-9.35292,-1.17154
1.46669,-9.26033,-1.31749
1.5424799999999999,-9.21753,-1.31759
1.4147,-8.02317,-1.4540600000000001
1.48294,-8.00125,-1.45366
1.7067900000000003,-8.78069,-1.34499
1.7815900000000002,-8.75677,-1.3449799999999998
1.8472099999999998,-8.690439999999999,-1.30158
1.9221,-8.67002,-1.34271
1.3813600000000001,-5.98332,-1.5499
2.09039,-8.707089999999999,-1.31387
2.15577,-8.64631,-1.3109600000000001
2.22051,-8.586089999999999,-1.3044799999999999
2.28519,-8.52844,-1.2965
2.35352,-8.48651,-1.23761
1.6558,-5.77445,-0.840542
1.68313,-5.68216,-0.8363
2.7284200000000003,-8.92426,-1.165
2.78547,-8.83438,-1.26152
2.8505700000000003,-8.77316,-1.30958
2.20946,-6.60337,-1.49186
2.2657,-6.5800600000000005,-1.49186
3.04903,-8.61018,-1.30483
3.11855,-8.56816,-1.30408
3.17765,-8.499,-1.30166
3.2410900000000002,-8.44333,-1.30033
3.3001699999999996,-8.37797,-1.2980399999999999
3.3753699999999998,-8.354330000000001,-1.29835
3.4550699999999996,-8.341280000000001,-1.2993
3.5407599999999997,-8.3415,-1.30105
3.623,-8.33232,-1.3023
3.70756,-8.32731,-1.30385
3.7860099999999997,-8.30764,-1.3046
3.8617199999999996,-8.28148,-1.25495
3.9498,-8.28092,-1.25689
4.03665,-8.27636,-1.25865
4.13005,-8.2836,-1.1610200000000002
4.21804,-8.278360000000001,-1.1127799999999999
4.30399,-8.26788,-1.16442
4.3998,-8.27481,-1.11748
4.48879,-8.267330000000001,-1.17044
4.57322,-8.25031,-1.17153
4.66691,-8.24874,-1.1737799999999998
4.76248,-8.24886,-1.17534
