x,y,z
5.6221e-08,-31.3227,-1.37117
0.133226,-15.2662,-1.6859099999999998
0.256363,-14.687000000000001,-1.71333
0.769985,-29.4045,-1.2661799999999999
0.954484,-27.3328,-1.20802
1.1582,-26.5271,-1.11835
0.9430129999999999,-17.9938,-1.5711700000000002
1.51711,-24.8045,-1.0329700000000002
0.691342,-9.88665,-1.79735
0.778306,-9.88931,-1.79725
1.9858900000000002,-22.6988,-0.9187620000000001
2.13479,-22.1706,-1.4508
0.7017800000000001,-6.676989999999999,-1.74262
0.725247,-6.36541,-1.6741099999999998
0.77391,-6.30299,-1.67345
0.8244389999999999,-6.26224,-1.6737900000000001
0.877866,-6.24634,-0.6560199999999999
0.932636,-6.24041,-0.6561239999999999
0.9793200000000001,-6.18318,-0.903875
3.16004,-17.9215,-1.22909
3.28075,-17.7013,-1.11873
3.20874,-16.5076,-1.4663700000000002
1.97576,-9.71118,-1.79703
6.05146,-28.4699,0.975
4.73601,-21.3627,-0.32071700000000003
3.63927,-15.7634,-1.0731600000000001
3.6617800000000003,-15.2524,-1.35766
3.8117900000000002,-15.2882,-1.05129
2.7341,-10.572000000000001,-1.66967
2.8239400000000003,-10.5391,-1.60041
2.94738,-10.6279,-1.5873
4.3874,-15.3007,-1.1095700000000002
4.49757,-15.1835,-1.3564399999999999
4.67815,-15.3015,-1.26414
4.26398,-13.5236,-1.48051
4.19013,-12.8959,-1.5379
3.02605,-9.04392,-1.7292900000000002
4.55984,-13.2427,-1.26169
4.6288,-13.0713,-1.30596
4.74631,-13.0404,-1.3030700000000002
7.25166,-19.3954,-0.31332600000000005
4.9055599999999995,-12.7794,-1.24542
4.97812,-12.6377,-1.2892
5.02757,-12.4437,-1.22908
5.1395599999999995,-12.408,-1.2796399999999999
5.26512,-12.4038,-0.981574
4.31059,-9.91367,-1.59372
7.72545,-17.3516,-0.27442
3.35227,-7.35589,-1.7514599999999998
5.61166,-12.0342,-1.0213299999999998
3.04082,-6.37521,-1.7976900000000002
5.75845,-11.8066,-1.16408
5.84103,-11.7153,-1.31199
3.2097,-6.29939,-1.79748
3.25766,-6.2579,-1.79751
6.0613,-11.3997,-1.45487
6.106669999999999,-11.2471,-1.45475
6.23926,-11.2559,-1.3003200000000001
6.336530000000001,-11.1998,-1.30024
6.42814,-11.1339,-1.2501200000000001
6.51074,-11.052999999999999,-1.19801
6.58818,-10.9646,-1.29624
6.6414,-10.8378,-1.3927
6.81238,-10.9021,-1.1493799999999998
6.92824,-10.8752,-1.05446
6.963439999999999,-10.7228,-1.09564
7.056760000000001,-10.6616,-1.09564
7.07263,-10.4856,-1.38884
7.151860000000001,-10.405999999999999,-1.38773
7.356439999999999,-10.5061,-1.2525700000000002
7.2636899999999995,-10.1833,-1.38278
6.08207,-8.371260000000001,-1.51893
7.363389999999999,-9.95105,-1.3754899999999999
7.424930000000001,-9.85321,-1.37258
8.609589999999999,-11.2202,-0.21547199999999997
7.63943,-9.778030000000001,-1.3788200000000002
7.69105,-9.66898,-1.37883
7.76625,-9.59052,-1.37571
7.72156,-9.367,-1.37558
8.66855,-10.3308,-0.8839530000000001
5.0743599999999995,-5.94131,-1.68638
8.11857,-9.33935,-1.32446
5.168080000000001,-5.84146,-1.68596
8.26865,-9.18327,-1.12389
8.2237,-8.9746,-1.31387
8.34618,-8.95018,-1.36923
8.3441,-8.79285,-1.36974
8.514289999999999,-8.81681,-1.3685
8.34579,-8.49274,-1.36849
6.264869999999999,-6.264869999999999,-1.5912899999999999
6.312530000000001,-6.20331,-1.59085
6.3686300000000005,-6.150119999999999,-1.5910600000000001
6.4211,-6.0934,-1.59084
5.0007,-4.66323,-1.7353599999999998
5.04085,-4.61909,-1.7355
5.08099,-4.57495,-1.73547
5.11498,-4.52535,-1.7356099999999999
8.654810000000001,-7.523510000000001,-1.34349
6.72659,-5.74505,-1.59084
6.77968,-5.68883,-1.59103
6.82291,-5.62437,-1.59115
9.050180000000001,-7.328689999999999,-1.29061
9.10871,-7.2453899999999996,-1.29019
9.170689999999999,-7.16493,-1.2913299999999999
9.68113,-7.42859,-1.31545
9.75024,-7.34733,-1.31575
7.1097600000000005,-5.26095,-1.59095
9.87716,-7.1761800000000004,-1.31576
7.1970600000000005,-5.13361,-1.59094
10.0117,-7.010260000000001,-1.31645
10.0791,-6.92714,-1.31687
10.1328,-6.83466,-1.31647
7.363580000000001,-4.87385,-1.59095
10.2736,-6.671760000000001,-1.36885
7.454089999999999,-4.74878,-1.59123
8.29294,-5.182,-1.46099
7.5488100000000005,-4.62592,-1.59117
7.58965,-4.56032,-1.59117
7.63205,-4.49562,-1.59093
7.66418,-4.424919999999999,-1.59084
7.70752,-4.36071,-1.59104
7.7492600000000005,-4.29548,-1.59096
11.8284,-6.4223,-1.18408
7.80395,-4.149430000000001,-1.59096
12.1491,-6.32443,-0.9431219999999999
7.88045,-4.01529,-1.59084
12.4967,-6.2306,-1.25947
7.95752,-3.8811400000000003,-1.59087
12.835,-6.12199,-0.970563
13.049000000000001,-6.08483,-0.93001
8.0623,-3.6742,-1.59146
12.6635,-5.63814,-1.2625899999999999
13.7499,-5.97861,-0.209983
12.8559,-5.4570099999999995,-1.27185
14.0487,-5.81915,-0.17106500000000002
14.1989,-5.7367099999999995,-0.176714
13.5071,-5.3205800000000005,-1.23771
13.9312,-5.34769,-1.15783
13.8632,-5.1832199999999995,-1.20134
13.9067,-5.06161,-1.20523
14.1641,-5.01578,-1.1668
14.347000000000001,-4.9400699999999995,-1.2208
14.7245,-4.926740000000001,-1.04049
14.814,-4.81334,-1.04176
14.9623,-4.7176,-1.0480200000000002
7.47164,-2.28431,-1.6869999999999998
15.2947,-4.53051,-1.0620399999999999
15.463,-4.43393,-1.0693
15.6157,-4.33062,-0.674384
15.7981,-4.2331,-0.681912
15.9776,-4.13209,-0.68966
16.1645,-4.03025,-0.697837
16.3461,-3.92434,-0.705763
7.09938,-1.6390200000000001,-1.6884599999999998
12.7022,-2.81601,-0.807028
7.224480000000001,-1.5356100000000001,-1.63314
7.237889999999999,-1.4725700000000002,-1.62964
7.357530000000001,-1.43016,-1.68754
7.35215,-1.36264,-1.68649
7.35168,-1.2963,-1.6861599999999999
7.35885,-1.23145,-1.6862599999999999
7.38094,-1.16903,-1.6861599999999999
7.46576,-1.1157700000000002,-1.6863700000000001
7.51017,-1.05549,-1.68619
7.56047,-0.9953540000000001,-1.6862700000000002
7.56239,-0.9285450000000001,-1.68641
8.59035,-0.9787469999999999,-1.60941
8.51876,-0.895358,-1.66035
20.2547,-1.9503099999999998,0.16026500000000002
10.2508,-0.896825,-1.52007
20.4365,-1.60839,-0.298279
20.34,-1.42231,-0.44272
20.3353,-1.24376,-0.5419970000000001
10.8031,-0.566167,-1.5952899999999999
11.8776,-0.518588,-1.5104899999999999
12.6321,-0.441122,-1.3771200000000001
12.5911,-0.32971,-1.39167
12.7402,-0.222381,-1.39898
12.7151,-0.110963,-1.45338
12.7424,0.0,-1.40004
12.9006,0.11258199999999999,-1.45401
13.1815,0.23008499999999998,-1.4413200000000002
13.8876,0.363659,-1.42767
13.7223,0.47919399999999995,-1.44559
34.0163,1.48518,1.325
14.505,0.7601760000000001,-1.41556
18.0363,1.10315,-0.22817600000000002
13.5422,0.94696,-1.54225
14.4216,1.13501,-1.49281
15.2646,1.33548,-1.43875
15.6942,1.64953,-1.4028200000000002
15.5898,1.77624,-1.41124
20.1717,2.4767799999999998,-1.30207
20.3209,2.6753,-1.2362
24.2845,3.4129699999999996,-1.00983
24.2697,3.62713,-1.33925
41.0457,6.50101,1.575
17.775,2.97451,-1.3896600000000001
40.7473,7.55207,1.475
40.7606,7.92306,-0.653148
18.2909,3.7213199999999995,-1.46031
21.2775,4.52268,-1.37335
19.6109,4.34764,-1.4785700000000002
40.8407,9.42883,-0.636504
40.9623,9.83418,1.575
42.1789,10.5164,1.575
36.216,9.3661,-0.5843119999999999
16.3656,4.38514,-1.49614
16.2647,4.51061,-1.49565
16.1898,4.64234,-1.51203
16.1283,4.77741,-1.5120799999999999
16.0569,4.90907,-1.5119999999999998
8.76229,2.76274,-1.6600599999999999
15.9539,5.18372,-1.51255
8.73126,2.92144,-1.65976
15.8821,5.46863,-1.5121
15.833,5.60677,-1.51278
15.6055,5.6799599999999995,-1.5019799999999999
15.527000000000001,5.8053,-1.50281
7.26017,2.85986,-1.6861599999999999
7.24418,2.9268400000000003,-1.68658
7.21806,2.98982,-1.6863599999999999
7.19177,3.05273,-1.68649
40.7372,17.7131,1.675
40.2144,17.9046,-0.679767
28.0762,12.795,-1.34162
12.9098,6.01992,-1.6228799999999999
28.8771,13.7737,-1.37955
12.7829,6.23464,-1.62495
38.2334,19.0625,-0.661806
16.0473,8.17649,-1.57079
37.9058,19.7325,1.625
37.4799,19.9284,1.625
37.329,20.268,1.575
28.4136,15.7499,-1.43051
28.3413,16.0348,-1.43198
9.358239999999999,5.40298,-1.59965
35.2873,20.7858,-0.619224
10.9271,6.56565,-1.48207
10.9015,6.680460000000001,-1.2817100000000001
10.7398,6.71099,-1.24604
9.13043,5.816730000000001,-1.59384
10.7198,6.9615,-1.15687
9.88055,6.53979,-1.25175
10.0937,6.80828,-1.22431
10.6734,7.33562,-1.1581299999999999
10.6273,7.4413100000000005,-1.15919
10.5405,7.518489999999999,-1.15856
10.4229,7.57268,-1.1574
9.801160000000001,7.25248,-1.37005
16.8256,12.679,-0.8467459999999999
16.9833,13.0317,-0.8614860000000001
10.2368,7.99787,-1.16305
33.77,26.8619,1.625
11.6635,9.44489,-0.725945
11.4084,9.40432,-0.650595
6.28598,5.27456,-1.6846700000000001
6.12071,5.227580000000001,-1.6485299999999998
6.0467,5.25632,-1.6977200000000001
11.1282,9.8454,-0.9307280000000001
10.7529,9.68193,-0.927155
5.95134,5.4534,-1.7515900000000002
9.904919999999999,9.23649,-1.5386
10.5702,10.0307,-1.27804
10.412,10.0547,-1.33436
10.9696,10.7798,-1.28766
10.3273,10.3273,-1.39555
32.615,33.1892,-0.763549
32.5368,33.6928,-0.7276050000000001
7.77583,8.19402,-1.6685599999999998
10.7612,11.54,-1.36794
32.6162,35.5943,1.775
29.8187,33.117,-0.795715
32.0031,36.1729,1.775
6.49934,7.47663,-1.79682
19.5057,22.8382,-0.553296
19.3342,23.0416,-0.5593640000000001
18.9543,22.9934,-0.391048
18.3221,22.6259,-0.45500100000000004
17.7605,22.3281,-0.8950670000000001
17.5244,22.4302,-0.893537
12.1674,15.8569,-1.33735
8.541210000000001,11.3346,-1.6234
12.5936,17.0193,-1.34507
12.4278,17.1054,-1.34255
12.2609,17.1891,-1.34077
12.107999999999999,17.2921,-1.33712
11.9849,17.4382,-1.4955
12.3921,18.3721,-1.5477299999999998
18.4944,28.479,-0.5529430000000001
18.324,28.7629,-0.510858
27.7876,44.4695,-0.878338
6.06112,10.0874,-1.7463
26.953000000000003,45.7571,1.675
6.0622300000000005,10.5001,-1.8218
12.1889,21.5438,-1.62429
9.23651,16.6631,-1.67788
12.3022,22.6578,-1.17594
12.2038,22.9521,-1.08695
6.88517,13.2263,-1.70842
14.8972,29.2374,-0.936056
14.7765,29.6371,-0.8974780000000001
15.8583,32.5143,-0.5656640000000001
6.623660000000001,13.8868,-1.79705
6.7509,14.4773,-1.7699900000000002
6.71794,14.7412,-1.87779
15.2283,34.2032,-1.25817
15.135,34.8082,-1.26981
14.9016,35.106,-1.30102
13.8347,33.4,-1.3689200000000001
6.081519999999999,15.0523,-1.87831
7.32436,18.594,-1.7945200000000001
19.8884,51.8111,1.625
19.4321,51.9734,1.625
19.0304,52.2856,1.725
8.43728,25.2164,-1.80014
13.2786,42.1142,0.625
5.8687,20.4666,-1.8933
14.4174,51.9873,-0.225
3.16131,11.7982,-1.8179400000000001
5.33387,20.6245,-1.8932099999999998
2.39324,9.59877,-1.79952
1.58289,6.5932,-1.74154
1.98937,8.97349,-1.6595400000000002
1.63172,8.02016,-1.61853
1.37552,7.07642,-1.65455
1.23831,6.6813,-1.6403
2.24285,12.7199,-1.6345100000000001
3.64583,21.7866,-1.3924
3.43278,21.6737,-1.42541
3.27469,21.9115,-1.39225
3.08174,21.9277,-1.48736
6.46932,49.1394,-2.0813900000000003
6.02642,49.0813,-2.07614
0.21610100000000002,3.09038,-0.638008
0.161163,3.07517,-0.737173
0.0792928,3.02807,-0.734538
0.051920299999999996,2.97451,-0.7817689999999999
0.026191500000000003,3.00125,-0.8332209999999999
5.40709e-09,3.01248,-0.8338040000000001
